Date,AAPL,Bitcoin,GOOGL,MSFT,VNINDEX,AverageTotal,Average(Bitcoin Excluded),VNINDEXvsAAPL,VNINDEXvsBitcoin,VNINDEXvsGOOGL,VNINDEXvsMSFT,VNINDEX Price (VND),VNINDEXPriceUSD,MSFTPrice,GOOGLPrice,BitcoinPrice,AAPLPrice
5/13/2021,0.0179,0.0065,0.0131,0.0169,-0.0056,0.00976,0.010575,182.99,49762.62,169.47,301.05,1261.99,58.02,243.03,111.45,49704.6,124.97
5/12/2021,-0.0249,-0.129,-0.0308,-0.0294,0.0104,-0.04074,-0.018675,181.12,49442.55,168.36,297.35,1269.09,58.35,239,110.01,49384.2,122.77
5/11/2021,-0.0074,0.0152,-0.0095,-0.0038,-0.0028,-0.00166,-0.005875,183.66,56753.45,171.25,303.98,1256.04,57.75,246.23,113.5,56695.7,125.91
5/10/2021,-0.0258,-0.041,-0.0256,-0.0209,0.0143,-0.0198,-0.0145,184.76,55906.81,172.50,305.09,1259.58,57.91,247.18,114.59,55848.9,126.85
5/7/2021,0.0036,0.0165,0.0062,0.0109,-0.007,0.00604,0.003425,187.3,57394.29,174.69,309.55,1241.81,57.09,252.46,117.6,57337.2,130.21
5/6/2021,0.0128,-0.018,0.0098,0.0132,-0.0047,0.00262,0.007775,187.24,56462.90,174.37,307.23,1250.57,57.5,249.73,116.87,56405.4,129.74
5/5/2021,0.002,0.0688,0.0034,-0.0053,0.0115,0.01608,0.0029,185.87,57499.07,173.51,304.24,1256.43,57.77,246.47,115.74,57441.3,128.1
5/4/2021,-0.0354,-0.06,-0.0155,-0.0162,0.0023,-0.02496,-0.0162,184.96,53798.61,172.45,304.90,1242.20,57.11,247.79,115.34,53741.5,127.85
4/29/2021,-0.0007,-0.0234,0.0143,-0.0081,0.008,-0.00198,0.003375,190.46,53617.78,176.62,309.49,1239.39,56.98,252.51,119.64,53560.8,133.48
4/28/2021,-0.006,-0.0035,0.0297,-0.0283,0.008,-0.00002,0.00085,190.11,54897.93,174.48,311.09,1229.55,56.53,254.56,117.95,54841.4,133.58
4/27/2021,-0.0024,0.0188,-0.0082,0.0016,0.0033,0.00262,-0.001425,190.47,55092.58,170.63,318.05,1219.75,56.08,261.97,114.55,55036.5,134.39
4/26/2021,0.003,0.1033,0.0043,0.0015,-0.0262,0.01718,-0.00435,190.62,54076.40,171.40,317.45,1215.77,55.9,261.55,115.5,54020.5,134.72
4/23/2021,0.018,-0.0113,0.021,0.0155,0.0169,0.01202,0.01785,191.72,51201.00,172.40,318.55,1248.53,57.4,261.15,115,51143.6,134.32
4/22/2021,-0.0117,-0.0388,-0.0113,-0.0131,-0.0319,-0.02136,-0.017,188.39,51785.95,169.08,313.62,1227.82,56.45,257.17,112.63,51729.5,131.94
4/20/2021,-0.0128,0.015,-0.0047,-0.0019,0.0061,0.00034,-0.003325,191.42,56541.51,172.26,316.57,1268.28,58.31,258.26,113.95,56483.2,133.11
4/19/2021,0.0051,-0.01,0.0031,-0.0077,0.0177,0.00164,0.00455,192.8,55704.06,172.45,316.70,1260.58,57.96,258.74,114.49,55646.1,134.84
4/16/2021,-0.0025,-0.029,-0.0011,0.0048,-0.0068,-0.00692,-0.0014,191.11,61436.65,171.09,317.69,1238.71,56.95,260.74,114.14,61379.7,134.16
4/15/2021,0.0187,0.0037,0.0193,0.0153,-0.0069,0.01002,0.0116,191.84,63273.34,171.60,316.84,1247.25,57.34,259.5,114.26,63216,134.5
4/14/2021,-0.0179,-0.0088,-0.0056,-0.0112,0.006,-0.0075,-0.007175,189.77,63038.14,169.84,313.33,1255.87,57.74,255.59,112.1,62980.4,132.03
4/13/2021,0.0243,0.0614,0.0044,0.0101,-0.0033,0.01938,0.008875,191.82,63598.29,170.11,315.88,1248.33,57.39,258.49,112.72,63540.9,134.43
4/12/2021,-0.0132,-0.0019,-0.0115,0.0002,0.0169,-0.0019,-0.0019,188.82,59921.38,169.81,313.49,1252.45,57.58,255.91,112.23,59863.8,131.24
4/9/2021,0.0202,0.0007,0.009,0.0103,-0.0026,0.00752,0.009225,189.62,58175.33,170.16,312.48,1231.66,56.63,255.85,113.53,58118.7,132.99
4/8/2021,0.0192,0.038,0.0051,0.0134,-0.006,0.01394,0.007925,187.14,58134.18,169.30,310.03,1234.89,56.78,253.25,112.52,58077.4,130.36
4/7/2021,0.0134,-0.0353,0.0135,0.0082,0.002,0.00036,0.009275,185.02,56005.82,169.07,307.02,1242.38,57.12,249.9,111.95,55948.7,127.9
4/6/2021,0.0025,-0.0169,-0.0044,-0.0049,0.0032,-0.0041,-0.0009,183.22,58053.31,167.47,304.87,1239.96,57.01,247.86,110.46,57996.3,126.21
4/5/2021,0.0236,0.0136,0.0419,0.0277,0.0095,0.02326,0.025675,182.73,59050.23,167.78,305.90,1236.05,56.83,249.07,110.95,58993.4,125.9
4/1/2021,0.007,-0.0008,0.0326,0.0279,0.0207,0.01748,0.02205,178.91,58774.21,162.40,298.26,1216.10,55.91,242.35,106.49,58718.3,123
3/31/2021,0.0188,-0.0001,0.0078,0.0169,0.0043,0.00954,0.01195,176.93,58818.48,157.91,290.55,1191.44,54.78,235.77,103.13,58763.7,122.15
3/30/2021,-0.0123,0.02,0.0003,-0.0144,0.0091,0.00054,-0.004325,174.45,58825.85,156.87,286.40,1186.36,54.55,231.85,102.32,58771.3,119.9
3/29/2021,0.0015,0.0332,0.0104,-0.0052,0.0116,0.0103,0.004575,175.44,57670.25,156.34,289.29,1175.68,54.05,235.24,102.29,57616.2,121.39
3/26/2021,0.0051,0.0724,-0.0038,0.0178,-0.0008,0.01814,0.004575,174.64,55089.53,154.67,289.91,1162.21,53.43,236.48,101.24,55036.1,121.21
3/25/2021,0.0042,-0.0192,0,-0.0133,0.0011,-0.00544,-0.002,174.07,51375.78,155.10,285.82,1163.10,53.48,232.34,101.62,51322.3,120.59
3/24/2021,-0.02,-0.0391,-0.0043,-0.0089,-0.0183,-0.01812,-0.012875,173.51,52378.82,155.05,288.88,1161.81,53.42,235.46,101.63,52325.4,120.09
3/23/2021,-0.0069,0.0054,0.0052,0.0067,-0.0092,0.00024,-0.00105,176.95,54506.91,156.48,291.99,1183.45,54.41,237.58,102.07,54452.5,122.54
3/22/2021,0.0283,-0.0562,0.0018,0.0245,0.0003,-0.00026,0.013725,178.31,54213.22,156.45,290.91,1194.43,54.92,235.99,101.53,54158.3,123.39
3/19/2021,-0.0045,0.0075,0.0028,-0.0016,-0.0057,-0.0003,-0.00225,174.89,58142.90,156.25,285.25,1194.05,54.9,230.35,101.35,58088,119.99
3/18/2021,-0.0339,-0.0213,-0.0292,-0.0267,0.0125,-0.01972,-0.019325,175.75,57711.22,156.29,285.94,1200.94,55.22,230.72,101.07,57656,120.53
3/17/2021,-0.0065,0.0356,-0.0008,-0.0028,0.0052,0.00614,-0.001225,179.29,58968.03,158.64,291.57,1186.09,54.53,237.04,104.11,58913.5,124.76
3/16/2021,0.0127,0.0197,0.0143,0.0124,-0.0039,0.01104,0.008875,179.82,56943.95,158.44,291.96,1179.90,54.25,237.71,104.19,56889.7,125.57
3/15/2021,0.0245,-0.0562,0.0022,-0.004,0.0025,-0.0062,0.0063,178.45,55845.76,157.18,289.27,1184.56,54.46,234.81,102.72,55791.3,123.99
3/12/2021,-0.0076,-0.0092,-0.0241,-0.0058,-0.0001,-0.00936,-0.0094,175.35,57319.42,156.82,290.07,1181.56,54.32,235.75,102.5,57265.1,121.03
3/11/2021,0.0165,0.0349,0.0316,0.0203,0.01,0.02266,0.0196,176.29,57853.83,159.36,291.46,1181.73,54.33,237.13,105.03,57799.5,121.96
3/10/2021,-0.0091,0.0177,-0.002,-0.0058,0.007,0.00156,-0.002475,173.78,55905.70,155.61,286.22,1170.08,53.8,232.42,101.81,55851.9,119.98
3/9/2021,0.0406,0.0491,0.0164,0.0281,-0.0054,0.02576,0.019925,174.5,54932.42,155.44,287.20,1161.97,53.42,233.78,102.02,54879,121.08
3/8/2021,-0.0417,0.0261,-0.0427,-0.0182,-0.0004,-0.01538,-0.02575,170.07,52364.71,154.09,281.10,1168.27,53.71,227.39,100.38,52311,116.36
3/5/2021,0.0107,0.0075,0.031,0.0215,0.0001,0.01416,0.015825,175.15,48846.23,158.58,285.33,1168.69,53.73,231.6,104.85,48792.5,121.42
3/4/2021,-0.0158,-0.039,0.0112,-0.0036,-0.0155,-0.01254,-0.005925,173.86,48481.73,155.43,280.46,1168.52,53.73,226.73,101.7,48428,120.13
3/3/2021,-0.0245,0.0407,-0.0257,-0.027,0.0003,-0.00724,-0.019225,176.63,50449.67,155.14,282.13,1186.95,54.57,227.56,100.57,50395.1,122.06
3/2/2021,-0.0209,-0.0236,-0.0025,-0.013,0.0004,-0.01192,-0.009,179.68,48478.76,157.78,288.43,1186.61,54.56,233.87,103.22,48424.2,125.12
3/1/2021,0.0539,0.0981,0.0236,0.0196,0.0151,0.04206,0.02805,182.33,49650.04,158.02,291.48,1186.17,54.54,236.94,103.48,49595.5,127.79
2/26/2021,0.0022,-0.0124,0.003,0.0148,0.0026,0.00204,0.00565,174.98,46399.32,154.82,286.10,1168.47,53.72,232.38,101.1,46345.6,121.26
2/25/2021,-0.0348,-0.0557,-0.0326,-0.0237,0.0029,-0.02878,-0.02205,174.57,46982.08,154.38,282.57,1165.43,53.58,228.99,100.8,46928.5,120.99
2/24/2021,-0.0041,0.0161,0.0115,0.0055,-0.0133,0.00314,-0.0001,178.78,49750.93,157.62,287.98,1162.01,53.43,234.55,104.19,49697.5,125.35
2/23/2021,-0.0011,-0.0961,0.0029,-0.0053,0.0022,-0.01948,-0.000325,180,48965.34,157.15,287.41,1177.64,54.14,233.27,103.01,48911.2,125.86
2/22/2021,-0.0298,-0.0578,-0.0165,-0.0268,0.0013,-0.02592,-0.01795,180.02,54165.82,156.73,288.53,1175.04,54.02,234.51,102.71,54111.8,126
2/19/2021,0.0012,0.0838,-0.0081,-0.0116,-0.0007,0.01292,-0.0048,183.82,55960.55,158.39,294.92,1173.50,53.95,240.97,104.44,55906.6,129.87
2/18/2021,-0.0086,-0.0095,-0.006,-0.0017,0.0161,-0.00194,-5.00E-05,183.7,51636.19,159.28,297.78,1174.38,53.99,243.79,105.29,51582.2,129.71
2/17/2021,-0.0176,0.0592,0.0038,0.0021,0.0366,0.01682,0.006225,183.98,52132.34,159.07,297.34,1155.78,53.14,244.2,105.93,52079.2,130.84
2/9/2021,-0.0066,0.0024,-0.0044,0.0054,0.0293,0.00522,0.005925,187.27,46559.86,155.03,295.03,1114.93,51.26,243.77,103.77,46508.6,136.01
2/8/2021,0.0011,0.1941,-0.0021,0.0011,-0.0388,0.03108,-0.009675,186.71,46445.50,154.03,292.27,1083.18,49.8,242.47,104.23,46395.7,136.91
2/5/2021,-0.0046,0.0356,0.0171,0.0008,0.0132,0.01242,0.006625,188.57,38349.41,156.25,294.01,1126.91,51.81,242.2,104.44,38297.6,136.76
2/4/2021,0.0258,-0.0177,-0.0025,-0.0041,0.0008,0.00046,0.005,188.53,37033.24,153.82,293.15,1112.19,51.14,242.01,102.68,36982.1,137.39
2/3/2021,-0.0078,0.0609,0.0728,0.0146,0.0332,0.03474,0.0282,185.03,37697.89,154.03,294.09,1111.29,51.09,243,102.94,37646.8,133.94
2/2/2021,0.0063,0.0588,0.0138,-0.0006,0.0386,0.02338,0.014525,184.44,35534.65,145.41,288.96,1075.53,49.45,239.51,95.96,35485.2,134.99
2/1/2021,0.0165,0.0123,0.036,0.0332,-0.02,0.0156,0.016425,181.75,33563.31,142.26,287.26,1035.51,47.61,239.65,94.65,33515.7,134.14
1/29/2021,-0.0374,0.0278,-0.0139,-0.0292,0.0319,-0.00416,-0.01215,180.54,34350.38,139.95,280.54,1056.61,48.58,231.96,91.37,34301.8,131.96
1/28/2021,-0.035,0.0977,0.0188,0.0259,-0.0667,0.00814,-0.01425,184.17,33421.88,139.74,286.01,1023.94,47.08,238.93,92.66,33374.8,137.09
1/27/2021,-0.0077,-0.0646,-0.0467,0.0025,-0.0343,-0.03016,-0.02155,192.5,30454.44,141.39,283.34,1097.17,50.44,232.9,90.95,30404,142.06
1/26/2021,0.0017,0.0077,0.0072,0.0122,-0.0257,0.00062,-0.00115,195.4,32554.34,147.64,284.57,1136.12,52.24,232.33,95.4,32502.1,143.16
1/25/2021,0.0277,0.0003,0.0009,0.0158,-0.0006,0.00882,0.01095,196.53,32305.91,148.32,283.14,1166.05,53.61,229.53,94.71,32252.3,142.92
1/22/2021,0.0161,0.07,0.0045,0.0044,0.0022,0.01944,0.0068,192.72,33054.15,148.28,279.60,1166.78,53.65,225.95,94.63,33000.5,139.07
1/21/2021,0.0367,-0.1306,0.0022,0.0028,0.026,-0.01258,0.016925,190.4,30895.63,147.74,278.50,1164.21,53.53,224.97,94.21,30842.1,136.87
1/20/2021,0.0329,-0.0146,0.0536,0.0365,0.0033,0.02234,0.031575,184.2,35528.47,146.17,276.51,1134.68,52.17,224.34,94,35476.3,132.03
1/19/2021,0.0054,-0.0167,0.0329,0.0178,-0.0511,-0.00234,0.00125,179.83,36054.90,141.22,268.44,1131.00,52,216.44,89.22,36002.9,127.83
1/15/2021,-0.0137,-0.0595,-0.0019,-0.0017,0.0057,-0.01422,-0.0029,182.05,36900.71,141.29,267.56,1194.20,54.91,212.65,86.38,36845.8,127.14
1/14/2021,-0.0151,0.048,-0.0093,-0.0153,0.0011,0.00188,-0.00965,183.5,39230.29,141.14,267.61,1187.40,54.59,213.02,86.55,39175.7,128.91
1/13/2021,0.0162,0.097,0.0057,0.0066,-0.0052,0.02406,0.005825,185.42,37436.73,141.89,270.87,1186.05,54.53,216.34,87.36,37382.2,130.89
1/12/2021,-0.0014,-0.0413,-0.0107,-0.0118,0.0062,-0.0118,-0.004425,183.62,34130.92,141.69,269.75,1192.28,54.82,214.93,86.87,34076.1,128.8
1/11/2021,-0.0232,-0.0693,-0.0231,-0.0097,0.0147,-0.02212,-0.010325,183.46,35598.78,142.29,271.97,1184.89,54.48,217.49,87.81,35544.3,128.98
1/8/2021,0.0086,0.0289,0.0132,0.0061,0.0097,0.0133,0.0094,185.74,40652.99,143.58,273.31,1167.69,53.69,219.62,89.89,40599.3,132.05
1/7/2021,0.0341,0.0725,0.0299,0.0285,0.0116,0.03532,0.026025,184.09,39513.37,141.89,271.46,1156.49,53.17,218.29,88.72,39460.2,130.92
1/6/2021,-0.0337,0.0824,-0.0099,-0.0259,0.0094,0.00446,-0.015025,179.16,36845.76,138.70,264.81,1143.21,52.56,212.25,86.14,36793.2,126.6
1/5/2021,0.0124,0.0615,0.0081,0.001,0.0108,0.01876,0.008075,183.08,34043.57,139.07,269.97,1132.55,52.07,217.9,87,33991.5,131.01
1/4/2021,-0.0247,-0.0284,-0.0151,-0.0213,0.015,-0.0149,-0.011525,180.93,32074.12,137.83,269.21,1120.47,51.52,217.69,86.31,32022.6,129.41
12/31/2020,-0.0077,0.0028,0.0094,0.0033,0.0058,0.00272,0.0027,183.44,29000.15,138.38,273.17,1103.87,50.75,222.42,87.63,28949.4,132.69
12/30/2020,-0.0085,0.0545,-0.0122,-0.011,-0.0018,0.0042,-0.008375,184.18,28919.16,137.27,272.14,1097.54,50.46,221.68,86.81,28868.7,133.72
12/29/2020,-0.0133,0.0118,-0.0091,-0.0036,0.0075,-0.00134,-0.004625,185.42,27426.55,138.44,274.70,1099.49,50.55,224.15,87.89,27376,134.87
12/28/2020,0.0358,0.0303,0.023,0.0099,0.0064,0.02108,0.018775,186.87,27107.98,138.88,275.14,1091.33,50.18,224.96,88.7,27057.8,136.69
12/24/2020,0.0077,0.0206,0.0034,0.0078,-0.0105,0.0058,0.0021,181.05,23785.58,135.79,271.83,1067.52,49.08,222.75,86.71,23736.5,131.97
12/23/2020,-0.007,-0.0237,0.0047,-0.013,-0.0042,-0.00864,-0.004875,180.56,23307.50,136.01,270.62,1078.90,49.6,221.02,86.41,23257.9,130.96
12/22/2020,0.0285,0.0482,-0.0083,0.0061,0.0022,0.01534,0.007125,181.69,23873.01,135.82,273.75,1083.45,49.81,223.94,86.01,23823.2,131.88
12/21/2020,0.0124,-0.0318,0.0048,0.0183,0.0128,0.0033,0.012075,177.93,22778.20,136.43,272.29,1081.08,49.7,222.59,86.73,22728.5,128.23
12/18/2020,-0.0159,0.0133,-0.0082,-0.0038,0.0149,0.00006,-0.00325,175.73,23176.98,135.39,267.67,1067.46,49.08,218.59,86.31,23127.9,126.65
12/17/2020,0.007,0.069,-0.0095,0.0006,-0.0143,0.01056,-0.00405,177.06,22873.76,135.39,267.78,1051.77,48.36,219.42,87.03,22825.4,128.7
12/16/2020,-0.0005,0.0987,-0.0022,0.0241,0.0111,0.02624,0.008125,176.87,21401.26,136.92,268.34,1066.99,49.06,219.28,87.86,21352.2,127.81
12/15/2020,0.0501,0.0084,0.005,-0.0003,-0.0083,0.01098,0.011625,176.4,19483.42,136.57,262.65,1055.27,48.52,214.13,88.05,19434.9,127.88
12/14/2020,-0.0051,0.0051,-0.0127,0.0044,0.0173,0.0018,0.000975,170.7,19322.72,136.53,263.12,1064.09,48.92,214.2,87.61,19273.8,121.78
12/11/2020,-0.0067,-0.0123,0.004,0.013,0.0146,0.00252,0.006225,170.5,18071.69,136.83,261.35,1045.96,48.09,213.26,88.74,18023.6,122.41
12/10/2020,0.012,-0.0161,-0.0057,-0.006,-0.0079,-0.00474,-0.0019,170.64,18294.60,135.78,257.92,1030.91,47.4,210.52,88.38,18247.2,123.24
12/9/2020,-0.0209,0.012,-0.0185,-0.0195,0.0096,-0.00746,-0.012325,169.56,18593.78,136.67,259.58,1039.13,47.78,211.8,88.89,18546,121.78
12/8/2020,0.0051,-0.044,-0.0031,0.008,-0.0007,-0.00694,0.002325,171.7,18373.92,137.89,263.33,1029.26,47.32,216.01,90.57,18326.6,124.38
12/7/2020,0.0123,-0.0108,-0.0037,-0.0003,0.0083,0.00116,0.00415,171.11,19218.06,138.21,261.65,1029.98,47.36,214.29,90.85,19170.7,123.75
12/4/2020,-0.0056,-0.0399,0.0011,0.0006,0.0017,-0.00842,-0.00055,169.22,18705.07,138.16,261.33,1021.49,46.97,214.36,91.19,18658.1,122.25
12/3/2020,-0.0011,0.0112,-0.0017,-0.0052,0.0054,0.00172,-0.00065,169.83,19480.19,137.98,261.13,1019.80,46.89,214.24,91.09,19433.3,122.94
12/2/2020,0.0029,0.0239,0.0165,-0.0039,0.0054,0.00896,0.005225,169.72,19265.44,137.89,262.01,1014.32,46.64,215.37,91.25,19218.8,123.08
12/1/2020,0.0308,-0.0471,0.0233,0.01,0.0058,0.00456,0.017475,169.1,18817.08,136.15,262.59,1008.87,46.38,216.21,89.77,18770.7,122.72
11/30/2020,0.0211,0.0832,-0.0183,-0.0054,-0.0071,0.0147,-0.002425,165.17,19744.22,133.84,260.19,1003.08,46.12,214.07,87.72,19698.1,119.05
11/27/2020,0.0048,-0.002,0.013,0.0064,0.0042,0.00528,0.0071,163.04,17173.55,135.80,261.68,1010.22,46.45,215.23,89.35,17127.1,116.59
11/25/2020,0.0075,-0.0224,0.0001,0,0.0042,-0.00212,0.00295,162,18768.97,134.18,259.84,999.94,45.97,213.87,88.21,18723,116.03
11/24/2020,0.0116,0.0421,0.021,0.0178,0.0016,0.01882,0.013,160.95,19198.38,133.97,259.64,995.76,45.78,213.86,88.19,19152.6,115.17
11/23/2020,-0.0297,-0.0018,-0.0051,-0.0013,0.0042,-0.00674,-0.007975,159.56,18425.31,132.09,255.82,994.19,45.71,210.11,86.38,18379.6,113.85
11/20/2020,-0.011,0.049,-0.0126,-0.0096,0.0069,0.00454,-0.006575,162.86,18720.72,132.34,255.91,990.00,45.52,210.39,86.82,18675.2,117.34
11/19/2020,0.0052,0.0016,0.0103,0.0063,0.01,0.00668,0.00795,163.85,17848.71,133.14,257.63,983.26,45.21,212.42,87.93,17803.5,118.64
11/18/2020,-0.0114,0.0064,-0.0119,-0.0158,0.0048,-0.00558,-0.008575,162.79,17819.36,131.79,255.84,973.53,44.76,211.08,87.03,17774.6,118.03
11/17/2020,-0.0076,0.0566,-0.007,-0.0128,0.019,0.00964,-0.0021,163.94,17706.85,132.63,259.01,968.90,44.55,214.46,88.08,17662.3,119.39
11/16/2020,0.0087,0.0478,0.001,0.0033,-0.016,0.00896,-0.00075,164.01,16759.51,132.41,260.94,950.79,43.71,217.23,88.7,16715.8,120.3
11/13/2020,0.0004,0.0018,0.0169,0.005,0.0073,0.00628,0.0074,163.69,16368.63,133.04,260.94,966.29,44.43,216.51,88.61,16324.2,119.26
11/12/2020,-0.0023,0.0382,-0.0025,-0.0051,0.0074,0.00714,-0.000625,163.31,16338.80,131.24,259.54,959.28,44.1,215.44,87.14,16294.7,119.21
11/11/2020,0.0304,0.0256,0.0055,0.0263,0.0003,0.01762,0.015625,163.27,15739.58,131.14,260.33,952.22,43.78,216.55,87.36,15695.8,119.49
11/10/2020,-0.003,-0.0015,-0.0135,-0.0338,-0.0001,-0.01038,-0.0126,159.74,15347.37,130.66,254.78,951.90,43.77,211.01,86.89,15303.6,115.97
11/9/2020,-0.02,-0.0101,0.001,-0.0238,0.0146,-0.00766,-0.00705,160.09,15370.97,131.84,262.16,951.99,43.77,218.39,88.07,15327.2,116.32
11/6/2020,-0.0029,-0.0006,-0.0016,0.0019,0.0006,-0.00052,-0.0005,161.83,15621.04,131.13,266.86,938.29,43.14,223.72,87.99,15577.9,118.69
11/5/2020,0.0355,0.1019,0.0095,0.0319,-0.0021,0.03534,0.0187,162.14,15630.21,131.24,266.40,937.75,43.11,223.29,88.13,15587.1,119.03
11/4/2020,0.0408,0.009,0.0609,0.0482,0.0047,0.03272,0.03865,158.16,14188.81,130.50,259.60,939.76,43.21,216.39,87.29,14145.6,114.95
11/3/2020,0.0154,0.0338,0.0131,0.0203,0.0019,0.0169,0.012675,153.45,14062.91,125.29,249.44,935.41,43.01,206.43,82.28,14019.9,110.44
11/2/2020,-0.0008,-0.0144,0.0051,-0.0007,0.0089,-0.00038,0.003125,151.7,13604.33,124.15,245.26,933.68,42.93,202.33,81.22,13561.4,108.77
10/30/2020,-0.056,0.0076,0.038,-0.011,0.007,-0.00288,-0.0055,151.41,13602.45,123.36,245.02,925.47,42.55,202.47,80.81,13559.9,108.86
10/29/2020,0.0371,0.0134,0.0305,0.0101,-0.0021,0.0178,0.0189,157.58,13499.46,120.10,246.98,919.08,42.26,204.72,77.84,13457.2,115.32
10/28/2020,-0.0463,-0.0277,-0.0551,-0.0496,-0.0269,-0.04112,-0.044475,153.55,13321.25,117.89,245.03,921.05,42.35,202.68,75.54,13278.9,111.2
10/27/2020,0.0135,0.0456,0.0092,0.0151,-0.0046,0.01576,0.0083,160.12,13701.32,123.46,256.77,946.47,43.52,213.25,79.94,13657.8,116.6
10/26/2020,0.0001,0.0023,-0.0298,-0.0284,-0.0109,-0.01334,-0.01725,158.76,13105.31,122.92,253.79,950.80,43.71,210.08,79.21,13061.6,115.05
10/23/2020,-0.0061,-0.0031,0.0164,0.0062,0.012,0.00508,0.007125,159.24,12978.30,125.85,260.43,961.26,44.2,216.23,81.65,12934.1,115.04
10/22/2020,-0.0096,0.013,0.013,0.0004,0.0116,0.00568,0.00385,159.42,13018.27,124.00,258.56,949.90,43.67,214.89,80.33,12974.6,115.75
10/21/2020,-0.0054,0.0751,0.0225,0.0007,-0.0057,0.01744,0.003025,160.04,12851.87,122.47,257.97,939.03,43.17,214.8,79.3,12808.7,116.87
10/20/2020,0.0132,0.0136,0.0138,0.002,0.0008,0.00868,0.00745,160.93,11956.92,120.97,258.07,944.42,43.42,214.65,77.55,11913.5,117.51
10/19/2020,-0.0255,0.0214,-0.0241,-0.0248,0.0004,-0.01052,-0.0185,159.37,11796.79,119.89,257.61,943.69,43.39,214.22,76.5,11753.4,115.98
10/16/2020,-0.014,-0.0157,0.0079,0,0.0006,-0.00424,-0.001375,162.39,11365.37,121.76,263.03,943.30,43.37,219.66,78.39,11322,119.02
10/15/2020,-0.004,0.0072,-0.0051,-0.0054,0.0027,-0.00092,-0.00295,164.06,11546.35,121.12,263.01,942.76,43.35,219.66,77.77,11503,120.71
10/14/2020,0.0007,-0.0003,-0.0023,-0.009,0.0111,0.00004,0.000125,164.42,11463.63,121.40,264.09,940.18,43.23,220.86,78.17,11420.4,121.19
10/13/2020,-0.0265,-0.0095,0.0016,0.0066,0.0044,-0.00468,-0.003475,163.85,11466.55,121.10,265.61,929.86,42.75,222.86,78.35,11423.8,121.1
10/12/2020,0.0635,0.0143,0.0358,0.0259,0.002,0.0283,0.0318,166.97,11576.47,120.80,263.97,925.83,42.57,221.4,78.23,11533.9,124.4
10/9/2020,0.0174,0.0119,0.0182,0.0248,0.0056,0.01558,0.0165,159.45,11096.68,118.00,258.29,924.00,42.48,215.81,75.52,11054.2,116.97
10/8/2020,-0.001,0.0237,0.0166,0.0036,-0.001,0.00838,0.00455,157.22,10966.35,116.42,252.83,918.84,42.25,210.58,74.17,10924.1,114.97
10/7/2020,0.017,0.0064,0.0056,0.019,0.0044,0.01048,0.0115,157.37,10713.19,115.25,252.12,919.72,42.29,209.83,72.96,10670.9,115.08
10/6/2020,-0.0287,-0.0173,-0.0215,-0.0212,0.0011,-0.01752,-0.017575,155.26,10644.70,114.65,248.01,915.67,42.1,205.91,72.55,10602.6,113.16
10/5/2020,0.0308,0.0109,0.0187,0.0203,0.0052,0.01718,0.01875,158.55,10831.55,116.19,252.43,914.68,42.05,210.38,74.14,10789.5,116.5
10/2/2020,-0.0323,-0.0045,-0.0217,-0.0295,-0.0046,-0.01852,-0.022025,154.85,10614.13,114.61,248.02,909.91,41.83,206.19,72.78,10572.3,113.02
10/1/2020,0.0085,-0.0144,0.0152,0.0101,0.0098,0.00584,0.0109,158.82,10662.53,116.42,254.49,914.09,42.03,212.46,74.39,10620.5,116.79
9/30/2020,0.0151,-0.006,-0.0003,0.0148,0.0014,0.005,0.00775,157.43,10817.72,114.90,251.95,905.21,41.62,210.33,73.28,10776.1,115.81
9/29/2020,-0.0076,0.0138,0.005,-0.0104,-0.0093,-0.0017,-0.005575,155.65,10882.46,114.86,248.82,903.98,41.56,207.26,73.3,10840.9,114.09
9/28/2020,0.0239,-0.0077,0.0136,0.0078,0.0047,0.00846,0.0125,156.91,10735.15,114.88,251.39,912.50,41.95,209.44,72.93,10693.2,114.96
9/25/2020,0.0375,-0.0047,0.0114,0.0228,-0.0003,0.01334,0.01785,154.04,10730.56,113.71,249.58,908.27,41.76,207.82,71.95,10688.8,112.28
9/24/2020,0.0103,0.049,0.0096,0.013,-0.0043,0.01552,0.00715,149.99,10781.17,112.91,244.96,908.58,41.77,203.19,71.14,10739.4,108.22
9/23/2020,-0.0419,-0.0279,-0.0345,-0.0329,0.007,-0.02604,-0.025575,149.07,10279.25,112.42,242.54,912.50,41.95,200.59,70.47,10237.3,107.12
9/22/2020,0.0157,0.011,0.0208,0.0241,-0.0019,0.01394,0.014675,153.47,10573.16,114.65,249.08,906.19,41.66,207.42,72.99,10531.5,111.81
9/21/2020,0.0303,-0.0462,-0.0144,0.0107,0.0078,-0.00236,0.0086,151.82,10458.54,113.25,244.28,907.94,41.74,202.54,71.51,10416.8,110.08
9/18/2020,-0.0317,-0.0008,-0.0242,-0.0124,0.0077,-0.01228,-0.01515,148.26,10974.42,113.97,241.81,900.95,41.42,200.39,72.55,10933,106.84
9/17/2020,-0.016,-0.0007,-0.0166,-0.0104,-0.0038,-0.0095,-0.0117,151.45,10982.41,115.46,244.02,894.04,41.11,202.91,74.35,10941.3,110.34
9/16/2020,-0.0295,0.0152,-0.015,-0.0179,0.0014,-0.00916,-0.01525,153.39,10990.76,116.86,246.31,897.47,41.26,205.05,75.6,10949.5,112.13
