Date,AAPL,Bitcoin,GOOGL,MSFT,VNINDEX,Average Total,Average (Bitcoin Excluded),,,
3/16/2017,0.0014,-0.0643,0.0018,-0.0017,0.0025,-0.01206,0.001,,,
3/15/2017,0.0106,0.0083,0.0028,0.0053,-0.0022,0.00496,0.004125,,,
3/14/2017,-0.0014,0.004,0.0016,-0.0046,0.0064,0.0012,0.0005,,,
3/13/2017,0.0006,0.0107,0.0037,-0.0034,-0.0029,0.00174,-0.0005,,,
3/10/2017,0.0032,-0.0663,0.0042,0.0031,-0.005,-0.01216,0.001375,,,
3/9/2017,-0.0023,0.0387,0.0049,-0.004,-0.0011,0.00724,-0.000625,,,
3/8/2017,-0.0037,-0.0695,0.0028,0.0092,0.0001,-0.01222,0.0021,,,
3/7/2017,0.0011,-0.0347,0.0047,0.002,0.0003,-0.00532,0.002025,,,
3/6/2017,-0.0031,0.0046,-0.0021,0.0003,0.0051,0.00096,5.00E-05,,,
3/3/2017,0.006,0.0222,-0.0009,0.0037,0.0072,0.00764,0.004,,,
3/2/2017,-0.006,0.0268,-0.0082,-0.0143,-0.0028,-0.0009,-0.007825,,,
3/1/2017,0.0204,0.0281,0.014,0.015,-0.0018,0.01514,0.0119,,,
2/28/2017,0.0006,0.0004,-0.0054,-0.0039,-0.0093,-0.00352,-0.0045,,,
2/27/2017,0.002,0.0147,0.0021,-0.006,0.0042,0.0034,0.000575,,,
2/24/2017,0.0009,0.0039,-0.0038,0,-0.0033,-0.00046,-0.00155,,,
2/23/2017,-0.0044,0.0459,-0.0005,0.004,-0.0005,0.0089,-0.00035,,,
2/22/2017,0.0032,0.0013,0.0026,-0.002,0.001,0.00122,0.0012,,,
2/21/2017,0.0071,0.0385,0.0031,-0.002,0.0084,0.01102,0.00415,,,
2/17/2017,0.0027,0.0169,0.0052,0.0016,-0.0021,0.00486,0.00185,,,
2/16/2017,-0.0012,0.0235,0.0057,-0.0002,-0.0031,0.00494,0.0003,,,
2/15/2017,0.0036,-0.0001,-0.0031,-0.0006,0.0075,0.00146,0.00185,,,
2/14/2017,0.0132,0.013,0.0012,-0.0023,0.0005,0.00512,0.00315,,,
2/13/2017,0.0088,-0.0012,0.005,0.0113,0.003,0.00538,0.007025,,,
2/10/2017,-0.0021,0.0191,0.0058,-0.0009,0.0045,0.00528,0.001825,,,
2/9/2017,0.0027,-0.0725,0.0002,0.0114,-0.002,-0.01204,0.003075,,,
2/8/2017,0.004,0.0056,0.0007,-0.0014,0.0002,0.00182,0.000875,,,
2/7/2017,0.0095,0.0243,0.0093,-0.0033,0.0027,0.0085,0.00455,,,
2/6/2017,0.0093,0.0084,0.0017,-0.0006,-0.0004,0.00368,0.0025,,,
2/3/2017,0.0044,0.009,0.0024,0.0081,-0.004,0.00398,0.002725,,,
2/2/2017,-0.0019,0.0219,0.0037,-0.0064,0.0085,0.00516,0.000975,,,
1/25/2017,0.016,0.0007,0.0104,0.0025,0.0086,0.00764,0.009375,,,
1/24/2017,-0.001,-0.0301,0.0062,0.0089,0.0061,-0.00198,0.00505,,,
1/23/2017,0.0007,0.0029,0.0196,0.0035,0.0013,0.0056,0.006275,,,
1/20/2017,0.0017,-0.0026,0.0046,0.0071,0.0058,0.00332,0.0048,,,
1/19/2017,-0.0017,0.0266,-0.0055,-0.0032,-0.0014,0.00296,-0.00295,,,
1/18/2017,0,-0.0307,0.0019,-0.0005,-0.0021,-0.00628,-0.000175,,,
1/17/2017,0.0081,0.0874,-0.0043,-0.0027,0.01,0.0197,0.002775,,,
1/13/2017,-0.0017,0.0182,0.0017,0.0014,-0.0028,0.00336,-0.00035,,,
1/12/2017,-0.0043,0.0314,-0.0002,-0.0092,-0.0003,0.00348,-0.0035,,,
1/11/2017,0.0054,-0.1315,0.0046,0.0091,0.0089,-0.0207,0.007,,,
1/10/2017,0.001,0.0051,-0.0015,-0.0003,-0.0022,0.00042,-0.00075,,,
1/9/2017,0.0092,-0.0012,0.0024,-0.0032,0.0041,0.00226,0.003125,,,
1/6/2017,0.0113,-0.1043,0.015,0.0087,0.0059,-0.01268,0.010225,,,
1/5/2017,0.0052,-0.1286,0.0064,0,0.0016,-0.02308,0.0033,,,
1/4/2017,-0.0014,0.0988,-0.0002,-0.0045,0.004,0.01934,-0.000525,,,
1/3/2017,0.0031,0.016,0.0197,0.0071,0.0107,0.01132,0.01015,,,
12/30/2016,-0.0079,-0.0124,-0.013,-0.0121,0.0002,-0.00904,-0.0082,,,
12/29/2016,-0.0003,-0.0011,-0.0022,-0.0014,0.0018,-0.00064,-0.000525,,,
12/28/2016,-0.0044,0.0501,-0.0067,-0.0046,-0.0005,0.00678,-0.00405,,,
12/27/2016,0.0065,0.0305,0.0027,0.0006,0.0021,0.00848,0.002975,,,
12/23/2016,0.0021,0.0663,-0.0022,-0.0049,0.0003,0.01232,-0.001175,,,
12/22/2016,-0.0068,0.0373,-0.0032,0.0002,-0.0042,0.00466,-0.0035,,,
12/21/2016,0.001,0.0377,-0.0037,0,0.0065,0.0083,0.00095,,,
12/20/2016,0.0027,0.0118,0.0034,-0.0013,-0.0173,-0.00014,-0.003125,,,
12/19/2016,0.0059,0.001,0.0032,0.0212,-0.0012,0.00602,0.007275,,,
12/16/2016,0.0014,0.0088,-0.0071,-0.0045,0.0139,0.0025,0.000925,,,
12/15/2016,0.0052,-0.0017,-0.0027,-0.0016,0.0012,0.00008,0.000525,,,
12/14/2016,0,-0.0029,0.0029,-0.0048,0.016,0.00224,0.003525,,,
12/13/2016,0.0169,0.0003,0.0092,0.013,-0.0076,0.00636,0.007875,,,
12/12/2016,-0.006,0.0138,-0.0017,0.0032,-0.0051,0.00084,-0.0024,,,
12/9/2016,0.0164,0.0026,0.0179,0.0157,0.0063,0.01178,0.014075,,,
12/8/2016,0.0097,0.0038,0.0048,-0.0059,0.0082,0.00412,0.0042,,,
12/7/2016,0.0098,0.0097,0.0196,0.0237,0.0031,0.01318,0.01405,,,
12/6/2016,0.0077,0.0051,-0.0026,-0.0045,-0.0132,-0.0015,-0.00315,,,
12/5/2016,-0.0073,-0.0157,0.0181,0.0164,-0.0074,0.00082,0.00495,,,
12/2/2016,0.004,0.0243,0,0.0008,-0.0021,0.0054,0.000675,,,
12/1/2016,-0.0094,0.0137,-0.0147,-0.0176,0.0022,-0.00516,-0.009875,,,
11/30/2016,-0.0083,0.0136,-0.0172,-0.0136,0.0103,-0.00304,-0.0072,,,
11/29/2016,-0.0011,-0.001,0.0046,0.0079,-0.0106,-0.00004,0.0002,,,
11/28/2016,-0.0021,0.0053,0.0072,0.0013,-0.0157,-0.0008,-0.002325,,,
11/25/2016,0.005,0.0069,0.0015,0.0022,-0.0034,0.00244,0.001325,,,
11/23/2016,-0.005,-0.011,-0.0076,-0.0118,0.0018,-0.00672,-0.00565,,,
11/22/2016,0.0007,0.0179,0.0003,0.0043,0.0113,0.0069,0.00415,,,
11/21/2016,0.0149,0.0105,0.0113,0.0085,0.0015,0.00934,0.00905,,,
11/18/2016,0.0011,0.0128,-0.013,-0.0048,-0.002,-0.00118,-0.004675,,,
11/17/2016,-0.0004,-0.0037,0.0079,0.0166,0,0.00408,0.006025,,,
11/16/2016,0.0269,0.041,0.0062,0.0132,0.0005,0.01756,0.0117,,,
11/15/2016,0.0132,0.0093,0.0292,0.0129,0.0018,0.01328,0.014275,,,
11/14/2016,-0.0251,0.0037,-0.0241,-0.0152,-0.0091,-0.01396,-0.018375,,,
11/11/2016,0.0059,0.0006,-0.0108,0.0055,0.0015,0.00054,0.000525,,,
11/10/2016,-0.0278,-0.0095,-0.0315,-0.0244,0.0118,-0.01628,-0.017975,,,
11/9/2016,-0.0018,0.0148,-0.0079,-0.005,-0.0092,-0.00182,-0.005975,,,
11/8/2016,0.0062,0.0078,0.0125,0.0008,0.0034,0.00614,0.005725,,,
11/7/2016,0.0143,-0.0064,0.0269,0.0291,0.0111,0.015,0.02035,,,
11/4/2016,-0.0091,0.0251,-0.0015,-0.0084,-0.0013,0.00096,-0.005075,,,
11/3/2016,-0.0158,-0.0663,-0.0079,-0.0037,-0.0056,-0.01986,-0.00825,,,
11/2/2016,0.0011,0.0093,-0.0211,-0.0062,-0.0077,-0.00492,-0.008475,,,
11/1/2016,-0.0183,0.0402,-0.0054,-0.002,0.0012,0.00314,-0.006125,,,
10/31/2016,-0.0014,0.002,-0.012,0.0008,-0.0095,-0.00402,-0.005525,,,
10/28/2016,-0.0066,0.0058,0.0027,-0.0038,0.0079,0.0012,5.00E-05,,,
10/27/2016,-0.0097,0.0113,-0.0056,-0.0087,0.0049,-0.00156,-0.004775,,,
10/26/2016,-0.0223,0.0364,-0.008,-0.0059,-0.0038,-0.00072,-0.01,,,
10/25/2016,0.0051,0.0008,-0.0086,-0.0002,-0.0027,-0.00112,-0.0016,,,
10/24/2016,0.0089,-0.0039,0.0143,0.0225,-0.0099,0.00638,0.00895,,,
10/21/2016,-0.0041,0.0034,0.0029,0.0421,-0.0023,0.0084,0.00965,,,
10/20/2016,-0.0003,-0.0011,-0.0065,-0.0049,-0.0036,-0.00328,-0.003825,,,
10/19/2016,-0.0031,-0.0099,0.0068,-0.0023,0.0101,0.00032,0.002875,,,
10/18/2016,-0.0007,-0.0032,0.0181,0.0077,0.0016,0.0047,0.006675,,,
10/17/2016,-0.0007,-0.0043,0.0027,-0.0035,-0.0088,-0.00292,-0.002575,,,
10/14/2016,0.0055,0.0037,0.0007,0.0088,0.0026,0.00426,0.0044,,,
10/13/2016,-0.0031,-0.0006,-0.0096,-0.0033,0.0041,-0.0025,-0.002975,,,
10/12/2016,0.0093,-0.007,0.0027,-0.0014,0.0001,0.00074,0.002675,,,
10/11/2016,0.0021,0.0375,-0.0056,-0.0146,0.0121,0.0063,-0.0015,,,
10/10/2016,0.0172,0.0025,0.0167,0.0042,-0.0143,0.00526,0.00595,,,
10/7/2016,0.0018,0.0083,-0.0027,0.001,-0.0049,0.0007,-0.0012,,,
10/6/2016,0.0074,-0.0014,0.0022,0.0017,0.0004,0.00206,0.002925,,,
10/5/2016,0.0004,0.0047,-0.002,0.007,0.0042,0.00286,0.0024,,,
10/4/2016,0.0043,-0.0043,0.003,-0.0031,0.0017,0.00032,0.001475,,,
10/3/2016,-0.0046,0.0015,-0.0045,-0.0031,-0.0039,-0.00292,-0.004025,,,
9/30/2016,0.0075,0.0057,0.0017,0.0035,-0.0041,0.00286,0.00215,,,
9/28/2016,0.0078,-0.0013,-0.001,0.0014,0.0027,0.00192,0.002725,,,
9/27/2016,0.0018,-0.0018,0.0102,0.0185,0.0116,0.00806,0.010525,,,
9/26/2016,0.0014,0.0084,-0.0152,-0.0092,0.0044,-0.00204,-0.00465,,,
9/23/2016,-0.0167,0.0122,-0.0012,-0.0067,0.004,-0.00168,-0.00515,,,
9/22/2016,0.0095,-0.0026,0.0137,0.001,0.0043,0.00518,0.007125,,,
9/21/2016,0,-0.0198,0.0065,0.0167,0.0077,0.00222,0.007725,,,
9/20/2016,0,-0.001,0.0055,-0.0021,0.0083,0.00214,0.002925,,,
9/19/2016,-0.0118,-0.0014,-0.0033,-0.0056,0.0101,-0.0024,-0.00265,,,
9/16/2016,-0.0055,-0.0005,-0.004,0.001,-0.0074,-0.00328,-0.003975,,,
9/15/2016,0.034,-0.0023,0.0137,0.0165,-0.0007,0.01224,0.015875,,,
9/14/2016,0.0352,0.0015,0.002,-0.0048,-0.0047,0.00584,0.006925,,,
9/13/2016,0.0239,0.001,-0.0125,-0.0091,-0.0001,0.00064,0.00055,,,
9/12/2016,0.0225,0.0039,0.0132,0.0149,-0.0107,0.00876,0.009975,,,
9/9/2016,-0.0227,-0.0039,-0.0179,-0.0212,0.0012,-0.0129,-0.01515,,,
9/8/2016,-0.0262,0.0202,-0.0064,-0.004,0.0072,-0.00184,-0.00735,,,
9/7/2016,0.0059,0.0045,0,0.0009,-0.0039,0.00148,0.000725,,,
9/6/2016,0,0.0077,0.0141,-0.001,-0.001,0.00396,0.003025,,,
9/1/2016,0.006,-0.0033,0.002,0.0023,-0.0081,-0.00022,0.00055,,,
8/31/2016,0.0008,-0.006,-0.0028,-0.0074,0.0029,-0.0025,-0.001625,,,
8/30/2016,-0.0075,0.0054,-0.0048,-0.0036,0.0048,-0.00114,-0.002775,,,
8/29/2016,-0.0011,-0.0013,0.0033,0.0012,0.0025,0.00092,0.001475,,,
8/26/2016,-0.006,0.0024,0.0025,-0.0024,0.014,0.0021,0.002025,,,
8/25/2016,-0.0044,-0.0029,-0.003,0.0038,-0.0034,-0.00198,-0.00175,,,
8/24/2016,-0.0074,-0.0067,-0.0038,0.001,0.0024,-0.0029,-0.00195,,,
8/23/2016,0.0029,-0.0067,-0.0005,0.0038,0.0023,0.00036,0.002125,,,
8/22/2016,-0.0077,0.0117,-0.0033,0.0009,-0.0069,-0.00106,-0.00425,,,
8/19/2016,0.0026,0.002,-0.004,0.0003,0.0025,0.00068,0.00035,,,
8/18/2016,-0.0011,0.0018,-0.0032,0.0007,0.0002,-0.00032,-0.00085,,,
8/17/2016,-0.0015,-0.0135,0.0052,0.0021,0.0036,-0.00082,0.00235,,,
8/16/2016,-0.0011,0.0234,-0.006,-0.0117,-0.0021,0.0005,-0.005225,,,
8/15/2016,0.0118,-0.0037,-0.0012,0.0031,0.0057,0.00314,0.00485,,,
8/12/2016,0.0026,-0.0012,-0.0015,-0.0062,-0.0069,-0.00264,-0.003,,,
8/11/2016,-0.0007,-0.0052,-0.0002,0.0048,0.0184,0.00342,0.005575,,,
8/10/2016,-0.0074,0.0097,0.0012,-0.0031,0.0172,0.00352,0.001975,,,
8/9/2016,0.0041,-0.0068,0.0027,0.0024,0.0125,0.00298,0.005425,,,
8/8/2016,0.0082,-0.0027,-0.0022,0.0017,0.0033,0.00166,0.00275,,,
8/5/2016,0.0151,-0.0027,0.0123,0.0099,-0.0072,0.00548,0.007525,,,
8/4/2016,0.0008,0.0173,-0.0023,0.0074,0.0005,0.00474,0.0016,,,
8/3/2016,0.0126,0.1032,-0.0015,0.0069,-0.007,0.02284,0.00275,,,
8/2/2016,-0.0147,-0.1542,-0.001,0,-0.019,-0.03778,-0.008675,,,
8/1/2016,0.0177,-0.0239,0.0121,-0.0018,-0.0059,-0.00036,0.005525,,,
7/29/2016,-0.0015,0.002,0.0334,0.0084,-0.0075,0.00696,0.0082,,,
7/28/2016,0.0136,-0.0006,0.005,0.0004,0.0016,0.004,0.00515,,,
7/27/2016,0.065,0.0002,0.0058,-0.01,0.0116,0.01452,0.0181,,,
7/26/2016,-0.007,0.0006,0,0.0005,-0.0011,-0.0014,-0.0019,,,
7/25/2016,-0.013,-0.008,-0.0021,0.0028,-0.0009,-0.00424,-0.0033,,,
7/22/2016,-0.008,-0.0203,0.0064,0.0138,-0.0147,-0.00456,-0.000625,,,
7/21/2016,-0.0052,0.0003,-0.0034,-0.002,-0.001,-0.00226,-0.0029,,,
7/20/2016,0.0008,-0.01,0.0048,0.0531,-0.0112,0.0075,0.011875,,,
7/19/2016,0.0004,0.0011,0.0003,-0.0161,-0.0085,-0.00456,-0.005975,,,
7/18/2016,0.0105,-0.0088,0.0239,0.0048,0.0135,0.00878,0.013175,,,
7/15/2016,0,0.0106,-0.0003,-0.0007,-0.0032,0.00128,-0.00105,,,
7/14/2016,0.0198,-0.0059,0.0088,0.0043,-0.0125,0.0029,0.0051,,,
7/13/2016,-0.0057,-0.014,-0.0044,0.0056,0.0246,0.00122,0.005025,,,
7/12/2016,0.0045,0.0369,0.0074,0.0118,0.0102,0.01416,0.008475,,,
7/11/2016,0.0033,-0.0006,0.0131,0.0055,-0.0097,0.00232,0.00305,,,
7/8/2016,0.0079,0.0433,0.015,0.0179,-0.0037,0.01608,0.009275,,,
7/7/2016,0.0042,-0.0557,-0.0025,0,0.018,-0.0072,0.004925,,,
7/6/2016,0.0055,0.0136,0.006,0.0041,-0.0022,0.0054,0.00335,,,
7/5/2016,-0.0092,-0.017,-0.0076,0.0002,0.0045,-0.00582,-0.003025,,,
7/1/2016,0.0029,0.0068,0.0094,-0.0002,0.0127,0.00632,0.0062,,,
6/30/2016,0.0127,0.0526,0.0121,0.0125,0.0034,0.01866,0.010175,,,
6/29/2016,0.0085,-0.0129,0.0058,0.0222,0.0127,0.00726,0.0123,,,
6/28/2016,0.0169,0.0004,0.0147,0.0209,0.0015,0.01088,0.0135,,,
6/27/2016,-0.0146,0.0308,-0.0058,-0.0281,0.0008,-0.00338,-0.011925,,,
6/24/2016,-0.0279,0.0581,-0.0414,-0.0401,-0.0182,-0.0139,-0.0319,,,
6/23/2016,0.0054,0.0513,0.0062,0.018,0.0094,0.01806,0.00975,,,
6/22/2016,-0.0038,-0.1151,0.0023,-0.0039,-0.0025,-0.0246,-0.001975,,,
6/21/2016,0.0088,-0.0907,0.0037,0.0224,0.0025,-0.01066,0.00935,,,
6/20/2016,-0.0025,-0.0356,0.0028,-0.0012,0.0116,-0.00498,0.002675,,,
6/17/2016,-0.023,-0.0227,-0.0276,-0.0052,-0.0094,-0.01758,-0.0163,,,
6/16/2016,0.0041,0.102,-0.0109,0.0141,-0.003,0.02126,0.001075,,,
6/15/2016,-0.0029,0.0082,-0.0014,-0.0028,0.0025,0.00072,-0.00115,,,
6/14/2016,0.0008,-0.0213,0.0019,-0.0062,0.003,-0.00436,-0.000125,,,
6/13/2016,-0.015,0.0503,-0.0019,-0.026,-0.0099,-0.0005,-0.0132,,,
6/10/2016,-0.008,0.0056,-0.0127,-0.0027,-0.0022,-0.004,-0.0064,,,
6/9/2016,0.0073,-0.01,-0.0005,-0.0081,0.0054,-0.00118,0.001025,,,
6/8/2016,-0.0012,0.0086,0.0164,-0.0012,0.0052,0.00556,0.0048,,,
6/7/2016,0.0041,-0.0137,0.0014,-0.0006,0.0074,-0.00028,0.003075,,,
6/6/2016,0.0074,0.0151,-0.0079,0.0066,-0.0029,0.00366,0.0008,,,
6/3/2016,0.002,0.0557,-0.0113,-0.0131,-0.0024,0.00618,-0.0062,,,
6/2/2016,-0.0073,-0.0006,-0.0056,-0.007,0.0057,-0.00296,-0.00355,,,
6/1/2016,-0.014,0.016,-0.0005,-0.0028,0.0023,0.0002,-0.00375,,,
5/31/2016,-0.0052,-0.0063,0.0016,0.013,0.0064,0.0019,0.00395,,,
5/27/2016,-0.0004,0.0458,0.0144,0.0083,0.0062,0.01486,0.007125,,,
5/26/2016,0.0076,0.0078,-0.0016,-0.0044,-0.0123,-0.00058,-0.002675,,,
5/25/2016,0.0176,0.0082,0.0071,0.0103,0.0004,0.00872,0.00885,,,
5/24/2016,0.0153,0.0055,0.022,0.0312,0.001,0.015,0.017375,,,
5/23/2016,0.013,0.0093,-0.0064,-0.0117,-0.0061,-0.00038,-0.0028,,,
5/20/2016,0.0106,-0.0012,0.0089,0.006,-0.0071,0.00344,0.0046,,,
5/19/2016,-0.0038,-0.0255,-0.0089,-0.0096,-0.0052,-0.0106,-0.006875,,,
5/18/2016,0.0116,0.0021,0.0022,0.0059,-0.0037,0.00362,0.004,,,
5/17/2016,-0.0043,-0.0036,-0.014,-0.0255,0.0146,-0.00656,-0.0073,,,
5/16/2016,0.0371,-0.0071,0.0077,0.0147,0.0081,0.0121,0.0169,,,
5/13/2016,0.0018,0.0022,-0.0044,-0.0083,-0.0021,-0.00216,-0.00325,,,
5/12/2016,-0.0233,0.0043,-0.0036,0.009,-0.0032,-0.00336,-0.005275,,,
5/11/2016,-0.0098,0.007,-0.0119,0.0006,0.0149,0.00016,-0.00155,,,
5/10/2016,0.0069,-0.0241,0.014,0.019,0.002,0.00356,0.010475,,,
5/9/2016,0.0009,0.0056,0.0055,-0.0064,-0.0044,0.00024,-0.0011,,,
5/6/2016,-0.0056,0.0256,0.0145,0.009,0.0083,0.01036,0.00655,,,
5/5/2016,-0.0102,0.0051,0.0048,0.0014,0.0041,0.00104,2.50E-05,,,
5/4/2016,-0.0105,-0.0099,0.0042,0.0018,0.0012,-0.00264,-0.000825,,,
4/29/2016,-0.0118,0.0145,0.004,-0.0006,0.0113,0.00348,0.000725,,,
4/28/2016,-0.0303,0.0033,-0.0227,-0.0204,-0.0039,-0.0148,-0.019325,,,
4/27/2016,-0.0629,-0.0408,-0.0055,-0.0097,-0.0076,-0.0253,-0.021425,,,
4/26/2016,-0.0069,0.0092,-0.0226,-0.0129,0.0117,-0.0043,-0.007675,,,
4/25/2016,-0.0057,0.0091,0.006,0.0064,-0.0015,0.00286,0.0013,,,
4/22/2016,-0.0026,-0.009,-0.0541,-0.0717,0.0291,-0.02166,-0.024825,,,
4/21/2016,-0.0108,0.0185,0.0065,0.0034,0.0136,0.00624,0.003175,,,
4/20/2016,0.0019,0.0143,-0.0015,-0.0142,-0.0004,0.00002,-0.00355,,,
4/19/2016,-0.0052,0.0169,-0.0145,-0.0012,-0.02,-0.0048,-0.010225,,,
4/15/2016,-0.02,0.011,0.0059,0.0052,0.0006,0.00054,-0.002075,,,
4/14/2016,0.0004,0.0013,0.0044,0.0002,0.0025,0.00176,0.001875,,,
4/13/2016,0.0145,-0.003,0.0099,0.0128,-0.0031,0.00622,0.008525,,,
4/12/2016,0.0132,0.0079,0.009,0.0063,0.001,0.00748,0.007375,,,
4/11/2016,0.0033,0.0028,-0.0024,-0.002,0.0121,0.00276,0.00275,,,
4/8/2016,0.0007,-0.0058,-0.0011,-0.0007,0.0013,-0.00112,0.00005,,,
4/7/2016,-0.0216,-0.0027,-0.0102,-0.012,0.0067,-0.00796,-0.009275,,,
4/6/2016,0.0106,-0.0019,0.0124,0.0103,0.0133,0.00894,0.01165,,,
4/5/2016,-0.0119,0.0065,-0.0086,-0.0157,0.0081,-0.00432,-0.007025,,,
4/4/2016,0.0102,0.0006,-0.0057,-0.0025,-0.0047,-0.00042,-0.000675,,,
3/31/2016,-0.0051,0.0078,-0.007,0.0033,-0.0152,-0.00324,-0.006,,,
3/30/2016,0.0175,-0.0062,0.0034,0.0062,0.0029,0.00476,0.0075,,,
3/29/2016,0.0236,-0.0171,0.0167,0.0219,-0.0129,0.00644,0.012325,,,
3/28/2016,-0.0045,-0.0056,-0.0021,-0.0124,0.0064,-0.00364,-0.00315,,,
3/24/2016,-0.0041,-0.0054,-0.0037,0.0044,-0.007,-0.00316,-0.0026,,,
3/23/2016,-0.0056,0.0019,-0.0032,-0.0018,0.0067,-0.0004,-0.000975,,,
3/22/2016,0.0076,0.0124,-0.0029,0.0039,-0.0024,0.00372,0.00155,,,
3/21/2016,0,-0.001,0.009,0.0069,-0.0062,0.00174,0.002425,,,
3/18/2016,0.0011,-0.0239,-0.004,-0.0214,-0.0059,-0.01082,-0.00755,,,
3/17/2016,-0.0015,0.0054,0.0013,0.0057,0.0038,0.00294,0.002325,,,
3/16/2016,0.0134,0.0019,0.0091,0.0142,0.0053,0.00878,0.0105,,,
3/15/2016,0.0199,0.002,0.0005,0.0079,-0.0068,0.0047,0.005375,,,
3/14/2016,0.0023,0.0046,0.0073,0.0019,0.0012,0.00346,0.003175,,,
3/11/2016,0.0111,0.0079,0.0172,0.0196,0.0023,0.01162,0.01255,,,
3/10/2016,0.0004,0.0074,0.0094,-0.015,0.0073,0.0019,0.000525,,,
3/9/2016,0.0008,0.0021,0.0165,0.023,-0.0052,0.00744,0.008775,,,
3/8/2016,-0.0082,-0.0072,0.0011,0.0121,-0.0026,-0.00096,0.0006,,,
3/7/2016,-0.0109,0.0219,-0.0238,-0.0192,0.0044,-0.00552,-0.012375,,,
3/4/2016,0.0146,-0.024,-0.0019,-0.0061,0.0057,-0.00234,0.003075,,,
3/3/2016,0.0075,-0.0136,-0.0105,-0.0113,0.0004,-0.0055,-0.003475,,,
3/2/2016,0.0024,-0.02,-0.0038,0.007,0.0154,0.0002,0.00525,,,
3/1/2016,0.0397,-0.005,0.0349,0.0334,0.0039,0.02138,0.027975,,,
2/29/2016,-0.7507,0.0086,-0.9505,-0.0088,-0.0119,-0.34266,-0.430475,,,
2/26/2016,0.0017,0.0091,-0.006,-0.0154,0.0058,-0.00096,-0.003475,,,
2/25/2016,0.0071,0.0018,0.0114,0.0144,-0.0092,0.0051,0.005925,,,
2/24/2016,0.0148,0.0067,0.0053,0.0035,0.012,0.00846,0.0089,,,
2/23/2016,-0.0227,-0.0409,-0.0162,-0.0279,0.001,-0.02134,-0.01645,,,
2/22/2016,0.0087,-0.0002,0.0094,0.016,0.0121,0.0092,0.01155,,,
2/19/2016,-0.0025,-0.0034,0.0064,-0.0071,0.0028,-0.00076,-0.0001,,,
2/18/2016,-0.0188,0.0102,-0.0197,-0.0044,0.0099,-0.00456,-0.00825,,,
2/17/2016,0.0153,0.0264,0.0201,0.026,-0.0018,0.0172,0.0149,,,
2/16/2016,0.0281,0.0133,0.0153,0.0117,0.0078,0.01524,0.015725,,,
2/5/2016,-0.0269,-0.0107,-0.0359,-0.0354,0.0048,-0.02082,-0.02335,,,
2/4/2016,0.0025,0.0615,-0.0259,-0.0031,0.0057,0.00814,-0.0052,,,
2/3/2016,0.0199,-0.0158,-0.0405,-0.0158,0.0049,-0.00946,-0.007875,,,
2/2/2016,-0.0203,0.0047,0.0132,-0.0313,-0.0076,-0.00826,-0.0115,,,
2/1/2016,-0.0094,0.0063,0.0123,-0.0069,-0.0086,-0.00126,-0.00315,,,
1/29/2016,0.0349,0.0016,0.0176,0.0584,0.0107,0.02464,0.0304,,,
1/28/2016,0.0068,-0.0388,0.0426,0.0162,-0.0059,0.00418,0.014925,,,
1/27/2016,-0.0656,0.0134,-0.0221,-0.0182,0.0092,-0.01666,-0.024175,,,
1/26/2016,0.0056,-0.0076,0.0003,0.0073,-0.0085,-0.00058,0.001175,,,
1/25/2016,-0.0197,-0.0233,-0.0158,-0.0096,0.0385,-0.00598,-0.00165,,,
1/22/2016,0.0536,-0.0673,0.0259,0.0359,0.0007,0.00976,0.029025,,,
1/21/2016,-0.0054,-0.0105,0.0111,-0.0061,-0.0143,-0.00504,-0.003675,,,
1/20/2016,0.0017,0.0926,-0.0006,0.0045,-0.0118,0.01728,-0.00155,,,
1/19/2016,-0.0049,-0.0129,0.0121,-0.0084,0.0179,0.00076,0.004175,,,
1/15/2016,-0.0241,-0.1325,-0.0287,-0.0399,-0.0181,-0.04866,-0.0277,,,
1/14/2016,0.0218,-0.0071,0.0164,0.0285,-0.0131,0.0093,0.0134,,,
1/13/2016,-0.0256,-0.0289,-0.0346,-0.0216,-0.0069,-0.02352,-0.022175,,,
1/12/2016,0.0146,-0.006,0.0169,0.0092,0.0115,0.00924,0.01305,,,
1/11/2016,0.0161,0.0034,0.0027,-0.0006,-0.0039,0.00354,0.003575,,,
1/8/2016,0.0054,-0.0091,-0.0135,0.0031,-0.0094,-0.0047,-0.0036,,,
1/7/2016,-0.0425,0.0609,-0.0242,-0.0348,-0.016,-0.01132,-0.029375,,,
1/6/2016,-0.0195,-0.0009,-0.0029,-0.0182,0.0081,-0.00668,-0.008125,,,
1/5/2016,-0.0251,-0.0049,0.0029,0.0046,-0.0078,-0.00606,-0.00635,,,
1/4/2016,0.0008,0.0061,-0.0239,-0.0123,-0.008,-0.00746,-0.01085,,,
12/31/2015,-0.019,0.0066,-0.0157,-0.0147,-0.0007,-0.0087,-0.012525,,,
12/30/2015,-0.0129,-0.011,-0.0045,-0.0042,0.0055,-0.00542,-0.004025,,,
12/29/2015,0.018,0.0241,0.0151,0.0107,0.0112,0.01582,0.01375,,,
12/28/2015,-0.0115,-0.0015,0.0214,0.005,0.0039,0.00346,0.0047,,,
12/24/2015,-0.0052,0.0238,-0.0036,-0.0027,0.0034,0.00314,-0.002025,,,
12/23/2015,0.0127,0.0124,0.0018,0.0085,-0.0037,0.00634,0.004825,,,
12/22/2015,-0.0007,-0.0013,0.0084,0.0095,-0.001,0.00298,0.00405,,,
